feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12
855,89.01220682098499,D,123,74.61324366127931,B,245,2.665873070385545,A,479,48.37457854105981,B
997,16.902727649236517,C,285,86.2554105078132,D,79,96.69848860994371,D,558,82.37434496222293,D
736,18.12936310536527,A,366,3.87684514869028,B,741,59.71795866779003,C,438,86.44503484136509,A
225,27.410434298768468,D,889,19.192109432974686,D,486,59.99184924986767,A,558,17.439672963947338,B
385,12.833556085160703,A,691,64.41660529633603,B,23,91.01687807214194,B,225,10.929675583131985,A
403,23.80160324360488,B,490,34.481777154403964,C,197,66.71707459603819,B,5,39.31206801169056,D
638,11.534764527381615,B,325,5.312605422155947,A,361,48.45279713570024,D,778,7.486029111410469,B
130,82.35348928155365,B,407,59.06020071676216,A,700,11.621248103055974,D,110,72.90959157821969,C
53,14.757930196775835,C,996,39.914246648016345,D,427,96.25767934994097,A,243,45.305736487806456,D
684,74.98245819842583,D,519,37.04539099585769,B,217,8.77025041012429,C,151,20.62405277024023,C
730,5.743472923420041,B,896,27.172064183896758,C,990,17.85967873562134,B,519,11.144424205957923,D
672,94.9035124238776,C,824,1.5937914185793012,C,759,82.13414938666398,C,314,92.8078548843992,C
710,71.40484866524885,B,639,19.05364168009206,B,666,49.55012751029227,D,815,5.262923763328159,C
416,1.6728583100250667,B,77,47.9492944840419,A,707,18.64857984626355,D,860,10.689960854310469,A
247,76.62179351982118,D,234,28.297908855692874,B,628,29.33002925135532,A,277,24.189383714066693,A
836,51.894110155852346,C,830,87.56447924708205,A,196,99.40742501007874,D,159,10.372368653131522,B
439,78.15715186317685,B,586,15.156966553480272,B,567,58.81799326455111,A,155,64.78413448779794,A
203,52.72718408016826,C,484,87.65868841658394,A,687,40.759730378480036,A,925,22.603673811466347,A
184,64.46146090590011,C,464,41.07775504107502,D,978,87.74552826920893,C,394,48.513074111961416,B
123,78.846833884109,B,271,28.3081909938027,C,443,48.489987464495094,C,72,86.1640702919812,A
401,41.10569740419781,B,821,31.124893992969113,B,997,31.48561063790573,A,649,82.65243209135706,D
767,1.2681068322247566,A,939,33.677008490070214,A,459,17.258016132806997,A,651,15.478147230137202,C
294,85.14470309857366,D,467,51.14983448355543,A,459,74.70245227242145,A,662,9.784397778620146,C
280,38.7081458998416,B,469,36.03434881511665,A,484,60.02608620613835,D,872,66.76087519586622,A
837,50.108229875641726,A,632,65.07342835678057,D,144,10.143046344252035,C,858,21.820213573042892,A
884,1.7688975732429029,D,547,43.09272170121018,A,314,59.57235237131661,D,562,78.36378376736579,B
610,49.7171090246597,B,719,67.49272725858799,C,875,16.785634567734622,C,101,44.01437168364675,A
198,98.66225275560123,C,270,60.8382154168086,D,729,98.19025819881544,D,168,16.297461637042392,D
982,28.548498421058195,D,605,25.200943270496875,A,257,26.711201174237114,C,578,97.44740514365317,C
907,40.14640875399543,C,965,81.46455549715874,C,639,69.9056017943915,A,959,6.505805683054092,B
511,69.03180965039898,A,378,80.09916530951942,A,474,65.94846190734631,C,754,13.305134179162557,B
752,81.6645730848422,B,177,98.90906623462116,C,685,69.44379430290333,D,659,81.39166062164693,B
144,42.32177077660393,A,274,18.329963308912184,C,606,43.56949643247744,B,242,45.81583762397351,A
609,31.65721816972796,B,691,84.93598370809485,A,499,8.358848068108918,C,116,93.86712199405815,A
201,93.84475419852164,B,641,87.3261113317189,C,902,98.02073037785948,D,272,12.185903777852493,A
124,68.03735170049525,C,637,64.57425249363465,B,219,19.961057616208432,C,644,16.54138856559609,B
187,12.783109144820967,A,27,51.13209300048635,A,564,77.2023087208318,D,305,1.18062105862629,B
326,7.823859935330214,C,576,95.7686960607343,B,531,14.6197765229821,B,38,22.494458310455986,C
464,48.87143522824653,C,60,97.2965008597566,C,358,28.83850443636291,C,647,66.06879515420843,C
349,22.78891653867997,C,731,64.5280481778779,D,237,56.428778220301496,A,695,72.60971380258034,A
771,26.144490584249095,A,217,36.59642593449208,D,683,41.93346686334796,D,526,43.564010233189904,A
660,87.89152570395697,B,681,81.89935316312845,C,275,95.86838413350327,D,716,26.478465435135323,C
764,9.867036407314757,B,661,9.836291254277372,B,807,84.92083427072946,B,85,71.91664608998047,D
955,71.82104740766007,A,270,29.76896875894886,A,876,92.25724440435968,A,244,18.088364767160005,C
932,27.843083084678216,B,116,98.56987518251216,D,672,64.42895981145415,B,802,76.94150428668627,A
403,76.27249391900963,A,245,81.61900533348998,B,752,22.67265508051307,C,149,78.87237831566563,A
346,72.51872706189091,A,660,94.01866468534325,D,577,52.331443381964206,B,639,44.66634240108837,A
963,1.7317982429850094,B,604,59.88466256718994,D,217,76.78780622553306,D,932,20.167142086215737,A
511,51.40440587923832,D,85,41.359573356663475,C,559,7.40710384385035,C,319,63.35751572117668,C
147,14.792628755426591,C,599,97.98932023571275,A,397,86.44858986610217,C,298,85.49198919733149,A
148,86.756476027289,A,907,31.63313299985832,B,74,63.503740760546066,A,945,53.421224156536304,A
864,87.28700240337825,A,632,75.98401361198341,B,978,72.63357531160227,D,71,46.64572582375491,C
711,42.416234941882045,D,450,56.26248883212062,A,676,69.73524865061628,B,597,97.94316518019039,D
820,44.99516622665698,A,852,23.622207405932073,B,982,84.92847617797369,B,650,54.20513053279637,C
489,31.025011001048185,A,536,2.730845453445723,D,710,9.664573934985311,C,277,4.387425098137918,A
929,71.94402359704307,B,887,38.99264495990426,A,923,38.327351009752526,A,113,50.70294930463295,A
936,36.507474939619456,B,89,55.220853894853555,D,328,50.75904305367845,A,976,45.08186598984158,B
640,27.511454977740744,D,549,19.135849694393194,D,408,55.11312400224874,D,575,29.91829605162483,A
551,43.79087489094631,A,854,42.04093370026144,D,148,94.31296106934636,D,89,32.41799160728736,D
338,10.057264320358414,C,895,61.90380313523703,A,86,5.203920185426063,D,77,93.1517142062602,A
872,74.91371725977618,B,507,71.77738951569133,B,521,86.77294465728004,C,895,14.226096879127978,C
641,2.2470437259069094,C,408,6.221510460747201,D,503,55.638206126829836,D,119,76.63967701369442,A
779,64.8040210905388,C,271,66.75390135843372,A,765,55.90818875734841,A,818,90.33955264680716,A
988,19.10358814873237,D,524,6.610063578894267,A,232,32.71270179730842,D,283,26.68893708935511,B
953,24.008000575226898,D,494,3.7903640405750343,C,888,64.7183988853132,A,229,7.614646833066803,A
473,63.927567865363955,A,607,16.088790565140066,C,498,64.99489963726998,D,136,31.40747353347305,A
946,99.30140311250781,D,448,65.71076166394498,C,423,19.74010343237699,D,414,43.85524990579629,C
151,77.99403141818252,B,543,6.22932284556121,B,467,68.02358866484,C,991,95.19100354992702,D
415,23.358123590115806,A,949,3.06872500835184,B,247,27.403925809802743,A,123,43.58393822095701,B
990,18.426450749072245,A,350,12.677991623407836,B,370,69.18987994085543,C,711,10.11362820765895,D
298,86.75705415649936,C,745,95.02237808034653,B,513,61.58235659600357,A,30,15.54197894698356,D
611,44.97421084422892,C,852,90.82049724279443,D,779,71.87924601546953,D,18,35.92054802417194,A
263,14.56822747998739,C,328,9.56013153486575,A,105,2.9502801344631466,C,23,19.234594746248636,B
764,86.35893090887187,A,812,31.09730516813974,A,234,13.41119634471635,D,38,6.996156324269236,A
144,81.79314293851188,D,286,94.7819514656794,C,458,84.17986493492255,D,749,18.350726280596845,A
346,98.4067300258192,D,35,10.671079672193619,A,257,38.69160287372046,B,248,11.443587994712688,C
624,91.0646249845557,D,533,10.365002216122392,B,475,83.83511709085255,A,361,21.06713109611336,A
572,85.32724352739362,A,623,9.514385875738165,A,593,7.204751623587718,A,542,99.6489769530324,B
881,6.204865383289311,A,488,97.67114767076892,D,635,77.16776409382499,A,119,45.095447254308844,B
2,11.337121580313685,A,831,74.56774281496082,D,172,9.292936401630778,A,798,66.20134718303352,A
897,57.329336236108155,A,860,22.233952368570545,C,819,47.36433763711394,A,968,17.36290955271369,B
304,53.61644538190026,A,487,5.548778868353792,B,273,93.81979053260217,C,460,85.07987860747079,D
254,46.33835823446401,D,145,96.55890938224181,A,871,8.690128879272578,A,74,27.423706869226294,D
652,40.282143216043835,A,524,43.123415134209424,C,759,35.715550825079646,C,583,98.26656060468599,D
453,43.68983800156856,D,756,60.239163441202486,A,875,52.31651126610386,B,935,83.83407511313801,C
37,57.36049547934473,A,146,28.640427116314413,C,888,90.04627368439026,B,273,95.1362730663073,D
160,1.2055752424080395,D,751,76.07767190680234,C,194,33.9281122053167,C,480,67.16190076668616,D
9,26.81016863915237,B,503,20.48343224350763,D,112,80.89711952678606,B,325,66.15108710369334,B
233,52.309692348182395,B,604,78.90428140417593,D,23,72.09913024721159,C,362,84.26861600648535,B
99,72.49939376869098,D,828,23.829701290168433,D,937,31.39966975162533,A,725,71.82086364545984,D
659,18.241512547144236,B,835,10.693310342730205,C,894,34.74051108770493,C,991,61.01268544363554,A
816,55.14123620495586,B,627,48.40343289854955,D,315,19.910206313004913,B,948,36.46861419489149,B
208,71.73150870469239,D,527,81.50846388266943,D,202,69.60327444646455,C,847,23.063819452584205,C
131,45.01813813347656,A,272,39.10160494975476,B,501,56.747136547091905,B,141,78.44220344235075,B
404,3.681032233335054,A,534,3.8584914162587247,A,618,16.340258585180774,D,750,39.21893858505593,C
152,45.477547688098035,D,630,55.77766151752811,A,606,62.38695736844973,C,7,7.05928439068554,D
54,30.34804388667116,C,881,68.36666750342923,B,995,50.36631485587608,D,728,48.48258561913101,D
120,93.0353111624315,C,95,74.32879958826467,B,25,10.166405317987657,B,501,66.09365499483998,C
673,13.336725182154408,B,447,40.790570476619116,D,657,95.41663990278026,A,68,3.280808187697319,C
920,65.59511959521598,C,415,10.604943517747655,D,508,83.64082158778314,C,828,70.80698652580762,C
628,6.219256867115614,B,257,58.84831701187525,A,366,8.031388663685428,A,617,23.243618752373024,B
587,45.170873343456954,A,843,33.625240638579996,B,531,93.19552585021272,A,467,23.01336700631032,D
625,55.843969234787984,D,262,94.74186074521045,B,722,91.75110493673571,A,430,56.72526932488839,B
968,30.49753820036968,A,87,50.76849869807144,D,594,5.1761186565736566,B,547,34.39212670818587,A
420,46.05248791651806,D,905,47.75433863309889,A,46,20.946415635135168,B,29,45.60779001706477,C
422,17.19182565848855,C,436,31.611743699517323,C,35,70.53843028692827,D,356,51.79121236557297,A
104,31.108261097335582,A,976,34.539864032971245,B,202,93.52278392726807,D,631,92.18129396844851,C
852,62.489526166110096,A,830,51.76272362391129,A,535,82.48835745389685,D,34,21.28515624342324,C
254,30.878205530254355,B,570,31.359814736184486,A,365,28.907887540481106,A,904,46.96640559830564,D
227,90.0745647624783,D,742,89.3381835524728,A,470,4.310417095655271,D,962,78.81272004027657,C
112,63.212288806457984,C,108,44.46277531048176,B,300,47.81585403382331,C,260,21.311553845904783,B
510,44.426252825162464,A,19,29.91018631728941,C,777,10.104212716379333,B,834,9.155787106793015,C
473,4.836936619864065,D,365,16.384088520573787,D,416,25.284326978513196,D,862,2.758686065246133,C
99,50.455285185262454,C,653,67.56272190373545,C,346,64.36960855114633,B,313,11.26956686862522,A
153,76.71284797038383,A,379,3.5529073852728223,A,349,50.006875942973615,A,861,28.184463335348013,D
861,27.29020220322895,D,160,45.5495829298241,B,699,38.29520645304287,B,644,41.51638807470327,D
914,80.87058339522797,B,100,55.46206021635517,B,810,93.06627030858431,C,341,59.78361709372309,C
896,25.928869839037265,A,265,34.63867647715283,C,190,20.10365133173746,B,713,20.808960549086557,A
878,82.55089240712924,D,750,75.23195698022556,C,403,49.26034607207366,B,450,27.69987691767504,B
338,9.441565819556063,C,750,67.89038918695594,B,752,57.776022805480615,C,404,70.20896352035645,B
706,86.75218717803392,C,49,97.1684997694262,C,349,32.87226163906753,C,625,90.99178639293918,C
822,50.41945864239972,B,677,51.36791312967851,D,373,70.82444647714334,D,609,14.415960026356188,C
163,30.357221372405938,A,799,54.243424098308914,D,639,86.8605889066161,B,823,47.77899704003992,A
720,27.24621179109973,B,415,25.338092600188396,D,505,54.606413925755994,D,6,30.246371150639956,D
957,43.769045334105904,D,59,39.16290518234133,A,291,78.35235736832944,D,541,53.26905529331794,A
681,99.90590031226085,C,183,3.6591985246720933,C,972,7.035202827839836,C,336,12.793982318901065,B
996,22.812411950320673,B,659,69.23820407117127,B,904,16.22447373479666,B,868,27.832868455769834,C
161,11.218448239020962,A,447,31.850657168670462,A,985,46.740527355885455,C,901,71.17731489290587,C
580,58.91848170314753,D,898,54.496333957003095,B,987,92.18096572681715,A,677,82.11168592401361,A
801,49.36570417758546,A,301,26.244247244683958,C,111,53.627554216746226,B,393,62.542899054294395,D
398,52.895430835267426,B,608,62.48258383362621,C,555,43.79790964478045,A,992,94.5014383945019,A
277,67.02660633816448,C,555,45.3106668024504,A,503,60.41064944578291,B,549,65.6371510869323,D
816,27.447262917194283,C,354,48.70420458624312,A,301,13.322113693229294,D,482,74.91271593687074,D
916,91.15583454300496,B,769,94.3181068417173,D,646,65.7143826555913,C,423,36.38529340195775,B
504,44.13153454610675,A,213,70.90987198926216,A,13,10.30809331580142,A,575,17.816959195937038,D
896,13.779533319103717,A,189,26.92807382440732,D,523,58.10253832060491,B,239,66.12985363075542,B
392,74.48757691666049,A,643,50.888259956401114,A,102,71.72461407271177,D,250,91.9895996619719,C
135,64.66733090916718,A,347,47.20060908614585,D,966,41.73923891902649,C,697,98.2081989536383,A
195,32.25859684591967,C,812,79.71020808095801,C,197,91.17936995891604,C,247,45.55466174634158,B
401,62.530353679370805,A,903,83.50215629552406,B,391,16.051172417412037,A,552,54.43097735410367,A
640,22.76633368052871,B,801,29.060839451430812,C,55,17.924888668803995,D,989,31.810290455852282,B
33,45.039096574712424,B,137,82.2939939367174,D,183,52.17452653565616,B,64,67.57896431608891,C
688,90.0418396945652,B,30,18.770639123809143,C,19,93.23388201275827,A,735,76.75685736124628,B
460,14.219889082914193,B,146,76.51428489923184,A,363,39.6791616934534,B,122,5.078457564455137,B
955,39.28294854875874,A,824,25.629669836334713,A,774,92.71358789838227,D,643,84.8162531695697,A
883,82.29310004731438,C,986,30.495184583916295,B,473,69.65401429904485,C,811,51.866034084136736,B
470,96.97959904121164,D,468,85.3943161787104,B,9,78.47296749762265,C,125,58.39177738024648,A
375,45.9386875057578,A,998,42.5874116405734,C,660,93.84919973597,C,537,21.416387654994292,C
22,51.1929623941914,D,617,99.06601666077331,B,25,57.66050538410615,B,823,2.0197486263778988,C
750,57.6450242165932,C,503,16.04235996083667,A,306,64.5236401074508,B,362,95.26812836998556,B
670,93.30246602173737,A,799,46.87155476592866,A,584,58.320053198339025,C,36,92.91163954257134,D
38,85.96247230672594,D,968,73.51258275998468,A,434,78.7009973850099,B,108,77.65967783383415,C
230,17.88951133754279,C,191,1.5313387398722376,D,997,28.0672231558891,B,186,47.88613574749413,D
365,44.23902396686043,D,471,16.033672541108718,D,422,79.01673580415292,C,461,32.44447930054053,D
563,46.9360423914462,B,690,3.015318191687051,C,834,71.64101749567047,C,615,16.451732649711403,A
438,79.12051505322691,B,345,99.29490867289262,D,57,60.60455153642821,B,19,9.011120425558698,D
776,60.68639537793809,C,751,76.30184157972559,B,534,4.840382684132872,B,699,46.27320236239303,D
283,65.76782574087228,C,1,37.98235067691342,A,824,77.67985321316559,D,912,79.43247582796188,D
27,99.82179085889615,D,110,16.472208534980798,C,548,14.110169346480879,A,746,72.86629758659211,A
226,8.421044303531293,C,850,9.947941037541616,D,179,96.23522038179486,B,94,75.83746477656894,B
277,23.077972529839567,B,787,53.65881285454028,C,68,9.06781702007002,D,743,12.74636600657861,D
798,41.38169779978314,B,883,97.61324050172068,C,496,72.30728239850234,D,355,86.4121604600098,C
609,35.43045790183983,A,894,67.78648352111863,B,1,36.68214268329401,A,898,80.59326455756703,A
284,3.1429105733513754,D,746,37.148698457614216,B,48,73.83334881938225,D,128,10.314790537035922,D
879,10.085983040646408,C,64,50.58424635051134,B,417,52.37631838563643,D,961,36.296748077479634,D
960,68.41437584895404,C,756,99.89143342600573,C,664,63.32101785587513,B,315,38.14719611658849,A
481,88.0531218728935,C,53,52.357856659560596,C,945,8.468237320356252,A,816,73.77604774070015,A
453,51.90847411533178,D,262,96.45594709185922,B,197,96.68143014433328,A,382,86.18785659385384,A
829,54.379916871849666,B,529,2.619810162964774,D,570,1.3808011022689188,D,771,38.19683816837836,D
816,26.25424985040556,C,302,72.37534969518308,A,48,94.17478559643837,D,922,13.953049534215662,A
659,77.01975999973743,C,968,63.08898347209854,B,953,57.25676899698838,C,860,9.17360667659478,D
516,75.42766414935838,B,886,68.84765598727485,D,960,26.568744717226778,B,475,64.24536578152794,C
547,59.24820323254801,C,234,57.486141836487825,C,355,64.13504919719117,D,398,50.29983637682302,D
192,22.053764364622943,A,73,5.3735008479239275,C,234,67.61681639969721,C,242,90.30277092085022,B
49,10.604803605471856,B,357,15.806829613690763,D,437,73.30283284289905,C,627,95.3992828322056,D
512,7.3596190098554635,B,951,92.30287576318625,D,700,2.627337684285809,B,152,89.90770036059325,D
17,59.6769105976449,B,603,24.059575828344542,C,894,98.29545797464807,C,419,8.487724941920508,D
172,82.6784965951372,A,484,99.30078966336723,C,626,62.17338053279232,D,628,29.14211828134115,B
220,85.97471274631155,B,6,68.27925995506708,C,90,38.37608359111137,C,994,24.64193400401821,A
